code,text,origin,include,context,prompt
P78,Fadiga mental,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Neurastenia/surmenage; Critérios: fadiga crescente com associações desagradáveis, dificuldades de concentração e um decréscimo persistente do desempenho e da eficiência de coping; a sensação de cansaço físico e de exaustão depois de um esforço mental ou um esforço físico mínimo é muitas vezes acompanhada por dor muscular e incapacidade para relaxar"
P78,Exaustão por sobrecarga,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Neurastenia/surmenage; Critérios: fadiga crescente com associações desagradáveis, dificuldades de concentração e um decréscimo persistente do desempenho e da eficiência de coping; a sensação de cansaço físico e de exaustão depois de um esforço mental ou um esforço físico mínimo é muitas vezes acompanhada por dor muscular e incapacidade para relaxar"
P78,Dificuldades de desempenho,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Neurastenia/surmenage; Critérios: fadiga crescente com associações desagradáveis, dificuldades de concentração e um decréscimo persistente do desempenho e da eficiência de coping; a sensação de cansaço físico e de exaustão depois de um esforço mental ou um esforço físico mínimo é muitas vezes acompanhada por dor muscular e incapacidade para relaxar"
P78,Cansaço excessivo,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Neurastenia/surmenage; Critérios: fadiga crescente com associações desagradáveis, dificuldades de concentração e um decréscimo persistente do desempenho e da eficiência de coping; a sensação de cansaço físico e de exaustão depois de um esforço mental ou um esforço físico mínimo é muitas vezes acompanhada por dor muscular e incapacidade para relaxar"
P78,Fadiga associada a trabalho,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Neurastenia/surmenage; Critérios: fadiga crescente com associações desagradáveis, dificuldades de concentração e um decréscimo persistente do desempenho e da eficiência de coping; a sensação de cansaço físico e de exaustão depois de um esforço mental ou um esforço físico mínimo é muitas vezes acompanhada por dor muscular e incapacidade para relaxar"
P85,Deficiência intelectual,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Atraso mental; Critérios: paragem do desenvolvimento/desenvolvimento incompleto do pensamento com prejuízo de competências durante o período de desenvolvimento e fraco nível de inteligência global, com/sem perturbação do comportamento. Exclui: atraso mental devido a malformação congénita "
P85,Transtorno do desenvolvimento intelectual,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Atraso mental; Critérios: paragem do desenvolvimento/desenvolvimento incompleto do pensamento com prejuízo de competências durante o período de desenvolvimento e fraco nível de inteligência global, com/sem perturbação do comportamento. Exclui: atraso mental devido a malformação congénita "
P85,Atraso no desenvolvimento cognitivo,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Atraso mental; Critérios: paragem do desenvolvimento/desenvolvimento incompleto do pensamento com prejuízo de competências durante o período de desenvolvimento e fraco nível de inteligência global, com/sem perturbação do comportamento. Exclui: atraso mental devido a malformação congénita "
P85,Dificuldades intelectuais,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Atraso mental; Critérios: paragem do desenvolvimento/desenvolvimento incompleto do pensamento com prejuízo de competências durante o período de desenvolvimento e fraco nível de inteligência global, com/sem perturbação do comportamento. Exclui: atraso mental devido a malformação congénita "
P85,Comprometimento intelectual,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Atraso mental; Critérios: paragem do desenvolvimento/desenvolvimento incompleto do pensamento com prejuízo de competências durante o período de desenvolvimento e fraco nível de inteligência global, com/sem perturbação do comportamento. Exclui: atraso mental devido a malformação congénita "
P85,Deficiência de aprendizagem,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Atraso mental; Critérios: paragem do desenvolvimento/desenvolvimento incompleto do pensamento com prejuízo de competências durante o período de desenvolvimento e fraco nível de inteligência global, com/sem perturbação do comportamento. Exclui: atraso mental devido a malformação congénita "
P85,Transtorno do desenvolvimento,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. 'NE' significa não especificado. Devlove apenas a lista de expressões separadas por ';'","Atraso mental; Critérios: paragem do desenvolvimento/desenvolvimento incompleto do pensamento com prejuízo de competências durante o período de desenvolvimento e fraco nível de inteligência global, com/sem perturbação do comportamento. Exclui: atraso mental devido a malformação congénita "
