code,text,origin,chapter,label
A29,inépcia,icpc2_inclusion,A,21
A29,sonolência,icpc2_inclusion,A,21
A29,diminuição da energia,gpt-4o-mini,A,21
A29,"Hipotermia, não associada a baixa temperatura ambiental",icd10_description,A,21
A29,sinais e sintomas adicionais,gpt-4o-mini,A,21
A29,sintomas não específicos,gpt-4o-mini,A,21
A29,Sintoma/queixa geral outro,icpc2_description,A,21
A29,sinais gerais de desconforto,gpt-4o-mini,A,21
A70,Sequelas de tuberculose de outros órgãos,icd10_description,A,22
A70,Sequelas de tuberculose respiratória e tuberculose não especificada,icd10_description,A,22
A70,Tuberculose,icpc2_description,A,22
A70,Meningite tuberculosa,icd10_description,A,22
A70,Tuberculose pulmonar,icd10_description,A,22
A70,Tuberculose dos nódulos linfáticos intratorácicos,icd10_description,A,22
A70,"Tuberculose da laringe, da traqueia e dos brônquios",icd10_description,A,22
A70,Pleurisia tuberculosa,icd10_description,A,22
A70,Tuberculose primária das vias respiratórias,icd10_description,A,22
A70,Outras formas de tuberculose das vias respiratórias,icd10_description,A,22
A70,"Tuberculose das vias respiratórias, não especificada",icd10_description,A,22
A70,Sequelas de tuberculose dos ossos e das articulações,icd10_description,A,22
A70,infecção por tuberculose em qualquer local do corpo,icpc2_inclusion,A,22
A70,Sequelas de tuberculose do aparelho genitourinário,icd10_description,A,22
A70,"Tuberculose miliar, não especificada",icd10_description,A,22
A70,Tuberculoma meníngeo,icd10_description,A,22
A70,Outras tuberculoses do sistema nervoso,icd10_description,A,22
A70,"Tuberculose do sistema nervoso, não especificada",icd10_description,A,22
A70,Tuberculose dos ossos e das articulações,icd10_description,A,22
A70,Tuberculose do aparelho geniturinário,icd10_description,A,22
A70,Linfadenopatia tuberculosa periférica,icd10_description,A,22
A70,"Tuberculose do intestino, do peritoneu e dos gânglios mesentéricos",icd10_description,A,22
A70,Tuberculose da pele e do tecido celular subcutâneo,icd10_description,A,22
A70,Tuberculose do olho,icd10_description,A,22
A70,Tuberculose do ouvido (interno) (médio),icd10_description,A,22
A70,Tuberculose das glândulas supra-renais,icd10_description,A,22
A70,Tuberculose de outros órgãos especificados,icd10_description,A,22
A70,Tuberculose miliar aguda de localização única e especificada,icd10_description,A,22
A70,Tuberculose miliar aguda de múltiplas localizações,icd10_description,A,22
A70,"Tuberculose miliar aguda, não especificada",icd10_description,A,22
A70,Outras tuberculoses miliares,icd10_description,A,22
A70,Sequelas de tuberculose do sistema nervoso central,icd10_description,A,22
A70,efeito tardio da tuberculose,icpc2_inclusion,A,22
A71,Sarampo,icpc2_description,A,23
A71,complicações de sarampo,icpc2_inclusion,A,23
A71,Sarampo complicado por otite média,icd10_description,A,23
A71,Sarampo complicado por encefalite,icd10_description,A,23
A71,Sarampo complicado por meningite,icd10_description,A,23
A71,Sarampo sem complicações,icd10_description,A,23
A71,Sarampo com outras complicações,icd10_description,A,23
A71,Sarampo com complicações intestinais,icd10_description,A,23
A71,Sarampo complicado por pneumonia,icd10_description,A,23
A72,varicela com mielite,gpt-4o-mini,A,24
A72,varicela em adultos,gpt-4o-mini,A,24
A72,varicela e complicações infecciosas,gpt-4o-mini,A,24
A72,varicela e complicações respiratórias,gpt-4o-mini,A,24
A72,varicela com encefalite,gpt-4o-mini,A,24
A72,varicela e suas complicações,gpt-4o-mini,A,24
A72,varicela com exantema,gpt-4o-mini,A,24
A72,varicela e complicações neurológicas,gpt-4o-mini,A,24
A72,varicela e febre,gpt-4o-mini,A,24
A72,varicela benigna,gpt-4o-mini,A,24
A72,varicela e complicações dermatológicas,gpt-4o-mini,A,24
A72,varicela e complicações sistémicas,gpt-4o-mini,A,24
A72,varicela hemorrágica,gpt-4o-mini,A,24
A72,varicela sem sintomas graves,gpt-4o-mini,A,24
A72,complicações de varicela,icpc2_inclusion,A,24
A72,varicela com meningite,gpt-4o-mini,A,24
A72,varicela em crianças,gpt-4o-mini,A,24
A72,Varicela infantil,gpt-4o-mini,A,24
A72,varicela com lesões cutâneas,gpt-4o-mini,A,24
A72,varicela com complicações,gpt-4o-mini,A,24
A72,Meningite por varicela,icd10_description,A,24
A72,"Encefalite, mielite e encefalomielite por varicela",icd10_description,A,24
A72,Pneumonia por varicela,icd10_description,A,24
A72,Varicela com outras complicações,icd10_description,A,24
A72,Varicela sem complicação,icd10_description,A,24
A72,varicela e prurido,gpt-4o-mini,A,24
A72,varicela e erupção cutânea,gpt-4o-mini,A,24
A72,varicela e infecções secundárias,gpt-4o-mini,A,24
A72,Varicela,icpc2_description,A,24
A73,Malária por Plasmodium malariae sem complicações,icd10_description,A,25
A73,complicações de malária,icpc2_inclusion,A,25
A73,"Malária, sem outra especificação",icd10_description,A,25
A73,"Outras formas de Malária, não classificadas noutra parte",icd10_description,A,25
A73,Malária por Plasmódios de macacos,icd10_description,A,25
A73,Malaria por Plasmodium ovale,icd10_description,A,25
A73,Malária por Plasmodium malariae com outras complicações,icd10_description,A,25
A73,Malária por Plasmodium malariae com nefropatia,icd10_description,A,25
A73,Malária por Plasmodium vivax sem complicações,icd10_description,A,25
A73,Malária por Plasmodium vivax com outras complicações,icd10_description,A,25
A73,Malária por Plasmodium vivax com rotura do baço,icd10_description,A,25
A73,"Malária por Plasmodium falciparum, não especificada ",icd10_description,A,25
A73,Outras formas graves e complicadas de malária por Plasmodium falciparum,icd10_description,A,25
A73,Malária por Plasmodium falciparum com complicações cerebrais,icd10_description,A,25
A73,Malária,icpc2_description,A,25
A74,rubéola com erupção cutânea,gpt-4o-mini,A,26
A74,rubéola com manifestações neurológicas,gpt-4o-mini,A,26
A74,rubéola com linfadenopatia,gpt-4o-mini,A,26
A74,rubéola com complicações sistémicas,gpt-4o-mini,A,26
A74,rubéola sem sequelas,gpt-4o-mini,A,26
A74,rubéola e infecções secundárias,gpt-4o-mini,A,26
A74,rubéola infecciosa,gpt-4o-mini,A,26
A74,rubéola em crianças,gpt-4o-mini,A,26
A74,rubéola em adultos,gpt-4o-mini,A,26
A74,Rubéola,icpc2_description,A,26
A74,Rubéola com complicações neurológicas,icd10_description,A,26
A74,Rubéola com outras complicações,icd10_description,A,26
A74,Rubéola sem complicações,icd10_description,A,26
A74,complicações da rubéola,icpc2_inclusion,A,26
A74,rubéola e complicações auditivas,gpt-4o-mini,A,26
A74,rubéola e gânglios linfáticos,gpt-4o-mini,A,26
A74,rubéola com sintomas graves,gpt-4o-mini,A,26
A74,rubéola com sintomas leves,gpt-4o-mini,A,26
A74,rubéola com febre,gpt-4o-mini,A,26
A74,rubéola com exantema,gpt-4o-mini,A,26
A74,rubéola com sequelas,gpt-4o-mini,A,26
A74,rubéola e suas complicações,gpt-4o-mini,A,26
A74,rubéola e erupções cutâneas,gpt-4o-mini,A,26
A74,rubéola aguda,gpt-4o-mini,A,26
A74,rubéola em gestantes,gpt-4o-mini,A,26
A75,mononucleose com sintomas gripais,gpt-4o-mini,A,27
A75,infecção por vírus Epstein-Barr,gpt-4o-mini,A,27
A75,Mononucleose por Citomegalovírus,icd10_description,A,27
A75,Outras mononucleoses infecciosas,icd10_description,A,27
A75,"Mononucleose infecciosa, sem outra especificação",icd10_description,A,27
A75,doença de Pfeiffer,icpc2_inclusion,A,27
A75,febre glandular,icpc2_inclusion,A,27
A75,mononucleose aguda,gpt-4o-mini,A,27
A75,Mononucleose viral,gpt-4o-mini,A,27
A75,Mononucleose pelo vírus Herpes gama,icd10_description,A,27
A75,síndrome de mononucleose,gpt-4o-mini,A,27
A75,mononucleose citomegaloviral,gpt-4o-mini,A,27
A75,infecção por Epstein-Barr,gpt-4o-mini,A,27
A75,mononucleose não especificada,gpt-4o-mini,A,27
A75,mononucleose com esplenomegália,gpt-4o-mini,A,27
A75,mononucleose,gpt-4o-mini,A,27
A75,Mononucleose infecciosa,icpc2_description,A,27
A75,anticorpos heterófilos positivos,gpt-4o-mini,A,27
A76,Exantema viral outro,icpc2_description,A,28
A76,varíola bovina,icpc2_inclusion,A,28
A76,eritema infeccioso,icpc2_inclusion,A,28
A76,febre com erupção cutânea,icpc2_inclusion,A,28
A76,Infeção viral não especificada caracterizada por lesões da pele e membranas mucosas,icd10_description,A,28
A76,Outras infeções virais especificadas caracterizadas por lesões de pele e das membranas mucosas,icd10_description,A,28
A76,Estomatite vesícular por enterovírus com exantema,icd10_description,A,28
A76,Exantema súbito [sexta doença],icd10_description,A,28
A76,Eritema infeccioso [quinta doença],icd10_description,A,28
A76,Varíola dos macacos [Monkeypox],icd10_description,A,28
A76,Varíola,icd10_description,A,28
A76,Febre exantemática por enterovírus [exantema de Boston],icd10_description,A,28
A76,roséola infantil,icpc2_inclusion,A,28
A76,"doença das mãos, pés e boca",icpc2_inclusion,A,28
A76,quinta doença,icpc2_inclusion,A,28
A76,Outras infeções por ortopoxvírus,icd10_description,A,28
A77,"Infeção por Parvovírus, sem outra especificação",icd10_description,A,29
A77,"Infeção por Coronavírus, não especificada",icd10_description,A,29
A77,"Infeção por Enterovírus, não especificada",icd10_description,A,29
A77,"Infeção devida a Adenovírus, não especificada",icd10_description,A,29
A77,Outras doenças especificadas por vírus,icd10_description,A,29
A77,Infeção por retrovírus não classificada noutra parte,icd10_description,A,29
A77,"Infeção por Papovavírus, não especificada",icd10_description,A,29
A77,Mialgia epidémica,icd10_description,A,29
A77,Hepatite por Citomegalovírus,icd10_description,A,29
A77,"Doença por Citomegalovírus, não especificada ",icd10_description,A,29
A77,Outras doenças por Citomegalovírus,icd10_description,A,29
A77,Pancreatite por Citomegalovírus,icd10_description,A,29
A77,Doença de Ross River,icd10_description,A,29
A77,Outras infeções por vírus de localização não especificada,icd10_description,A,29
A77,Infeção pelo papilomavírushumano (HPV) como causa de doenças calssificadas noutra parte,icd10_description,A,29
A77,"Adenovírus, como causa de doenças classificadas noutra parte",icd10_description,A,29
A77,"Enterovírus, como causa de doenças classificadas noutra parte",icd10_description,A,29
A77,"Coronavírus, como causa de doenças classificadas noutra parte",icd10_description,A,29
A77,Outra doença viral/NE,icpc2_short,A,29
A77,"Retrovírus, como causa de doenças classificadas noutra parte",icd10_description,A,29
A77,"Vírus sincicial respiratório, como causa de doenças classificadas noutra parte",icd10_description,A,29
A77,"Reovírus, como causa de doenças classificadas noutra parte",icd10_description,A,29
A77,"Parvovírus, como causa de doenças classificadas noutra parte",icd10_description,A,29
A77,Outros agentes virais como causa de doenças classificadas noutra parte,icd10_description,A,29
A77,Pneumonite por Citomegalovírus ,icd10_description,A,29
A77,adenovírus,icpc2_inclusion,A,29
A77,doenças por Coxsackie,icpc2_inclusion,A,29
A77,febre dengue,icpc2_inclusion,A,29
A77,febre de Ross River,icpc2_inclusion,A,29
A77,"Infeção viral, não especificada",icd10_description,A,29
A77,Doença disseminada pelo vírus Herpes,icd10_description,A,29
A77,Outras febres hemorrágicas por arenavírus,icd10_description,A,29
A77,Outras febres hemorrágicas virais especificadas,icd10_description,A,29
A77,Doença pelo vírus de Oropouche,icd10_description,A,29
A77,"Febre viral transmitida por mosquito, não especificada",icd10_description,A,29
A77,Outras febres virais especificadas transmitidas por mosquito,icd10_description,A,29
A77,Febre do Vale do Rift,icd10_description,A,29
A77,Infeção pelo vírus do Nilo Ocidental,icd10_description,A,29
A77,Febre equina venezuelana,icd10_description,A,29
A77,Febre por flebótomos,icd10_description,A,29
A77,Febre de O'nyong-nyong,icd10_description,A,29
A77,Febre hemorrágica devida a dengue,icd10_description,A,29
A77,Dengue [dengue clássico],icd10_description,A,29
A77,"Raiva, sem outra especificação",icd10_description,A,29
A77,Febres hemorrágicas virais não especificadas,icd10_description,A,29
A77,Raiva silvestre,icd10_description,A,29
A77,Doença viral outra/NE,icpc2_description,A,29
A77,Doença pelo vírus Chikungunya,icd10_description,A,29
A77,Febre do Colorado transmitida por carraças,icd10_description,A,29
A77,Raiva urbana,icd10_description,A,29
A77,"Febre viral transmitida por artrópodes, não especificada",icd10_description,A,29
A77,Febre hemorrágica de Omsk,icd10_description,A,29
A77,Febre hemorrágica da Crimeia-Congo,icd10_description,A,29
A77,"Febre hemorrágica por arenavírus, sem outra especificação",icd10_description,A,29
A77,Doença pelo vírus Ébola,icd10_description,A,29
A77,Doença da floresta de Kyasanur,icd10_description,A,29
A77,Outras febres virais especificadas transmitidas por artrópode,icd10_description,A,29
A77,Febre hemorrágica com síndrome renal,icd10_description,A,29
A77,Doença pelo víurs de Marburg,icd10_description,A,29
A77,Febre amarela silvestre,icd10_description,A,29
A77,Febre amarela urbana,icd10_description,A,29
A77,"Febre amarela, não especificada",icd10_description,A,29
A77,Febre hemorrágica de Machupo,icd10_description,A,29
A77,Febre hemorrágica de Junin,icd10_description,A,29
A77,Febre de Lassa,icd10_description,A,29
A78,Paracoccidioidomicose disseminada,icd10_description,A,30
A78,Paracoccidioidomicose pulmonar,icd10_description,A,30
A78,Blastomicose pulmonar aguda,icd10_description,A,30
A78,Blastomicose disseminada,icd10_description,A,30
A78,Blastomicose cutânea,icd10_description,A,30
A78,"Histoplasmose, não especificada",icd10_description,A,30
A78,"Blastomicose pulmonar, não especificada",icd10_description,A,30
A78,Blastomicose pulmonar crónica,icd10_description,A,30
A78,Outras formas de blastomicose,icd10_description,A,30
A78,"Blastomicose, não especificada",icd10_description,A,30
A78,Outras formas de paracoccidioidomicose,icd10_description,A,30
A78,"Paracoccidioidomicose, não especificada",icd10_description,A,30
A78,Esporotricose pulmonar,icd10_description,A,30
A78,Esporotricose linfocutânea,icd10_description,A,30
A78,Esporotricose disseminada,icd10_description,A,30
A78,Outras formas de esporotricose,icd10_description,A,30
A78,"Esporotricose, sem outra especificação",icd10_description,A,30
A78,Cromomicose cutânea,icd10_description,A,30
A78,Abcesso cerebral feomicótico,icd10_description,A,30
A78,Abcesso e quisto feomicótico subcutâneos,icd10_description,A,30
A78,Outras formas de cromomicose,icd10_description,A,30
A78,"Cromomicose, não especificada",icd10_description,A,30
A78,Criptococose pulmonar,icd10_description,A,30
A78,toxoplasmose,icpc2_inclusion,A,30
A78,aftas NE,icpc2_inclusion,A,30
A78,brucelose,icpc2_inclusion,A,30
A78,escarlatina,icpc2_inclusion,A,30
A78,"Coccidioidomicose pulmonar, não especificada",icd10_description,A,30
A78,Coccidioidomicose cutânea,icd10_description,A,30
A78,Meningite coccidioidica,icd10_description,A,30
A78,Coccidioidomicose disseminada,icd10_description,A,30
A78,Outras formas de coccidioidomicose,icd10_description,A,30
A78,"Coccidioidomicose, não especificada",icd10_description,A,30
A78,Histoplasmose pulmonar aguda por Histoplasma capsulatum,icd10_description,A,30
A78,Histoplasmose pulmonar crónica por Histoplasma capsulatum,icd10_description,A,30
A78,"Histoplasmose pulmonar por Histoplasma capsulatum, sem outra especificação",icd10_description,A,30
A78,Histoplasmose disseminada por Histoplasma capsulatum,icd10_description,A,30
A78,"Histoplasmose por Histoplasma capsulatum, não especificada",icd10_description,A,30
A78,doença sexualmente transmitida NE,icpc2_inclusion,A,30
A78,Histoplasmose por Histoplasma duboisii,icd10_description,A,30
A78,Coccidioidomicose pulmonar aguda,icd10_description,A,30
A78,"Candidiase, não especificada",icd10_description,A,30
A78,Candidiase de outras localizações,icd10_description,A,30
A78,Bacteriémia por Candida,icd10_description,A,30
A78,"Rickettsiose, não especificada",icd10_description,A,30
A78,Outras rickettsioses especificadas,icd10_description,A,30
A78,infecção com localização não especificada,icpc2_inclusion,A,30
A78,doença de Lyme,icpc2_inclusion,A,30
A78,mycoplasma,icpc2_inclusion,A,30
A78,febre Q,icpc2_inclusion,A,30
A78,ricketsioses,icpc2_inclusion,A,30
A78,Criptococose cerebral,icd10_description,A,30
A78,Criptococose cutânea,icd10_description,A,30
A78,Lobomicose,icd10_description,A,30
A78,Criptococose disseminada,icd10_description,A,30
A78,Babesiose,icd10_description,A,30
A78,Acantamebíase,icd10_description,A,30
A78,Naegleríase,icd10_description,A,30
A78,Outras doenças especificadas devidas a protozoários,icd10_description,A,30
A78,Doença não especificada devida a protozoários,icd10_description,A,30
A78,"Doença parasitária, sem outra especificação",icd10_description,A,30
A78,Sequelas de hanseníase (lepra),icd10_description,A,30
A78,Sequelas de outras doenças infecciosas e parasitárias especificadas,icd10_description,A,30
A78,Sequelas de doença infecciosa ou parasitária não especificada,icd10_description,A,30
A78,"Infeção por estreptococos grupo A, como causa de doenças classificadas noutra parte",icd10_description,A,30
A78,"Infeção por estreptococos grupo B, como causa de doenças classificadas noutra parte",icd10_description,A,30
A78,"Infeção por enterococos, como causa de doenças classificadas noutra parte",icd10_description,A,30
A78,"Streptococcus pneumoniae, como causa de doenças classificadas noutra parte",icd10_description,A,30
